x,y,senti,text,topic,created_at
28,19,1.0,RT @markcarolissen: Great Stuff! Brazilian scientists break genetic code of Zika protein - https://t.co/DXT9xPRXHR https://t.co/av8yFyNVW7…,research,Thu May 04 09:33:02 +0000 2017
29,19,0.0,RT @andreia_gardner: Brazilian scientists break genetic code of Zika protein Via @SciDevNet https://t.co/7tm2AMcr4h,research,Thu May 04 09:33:18 +0000 2017
30,19,1.0,RT @markcarolissen: Great Stuff! Brazilian scientists break genetic code of Zika protein - https://t.co/DXT9xPRXHR https://t.co/av8yFyNVW7…,research,Thu May 04 09:33:22 +0000 2017
0,20,0.0,"Zika in Brazil: One Disease, Two Very Different Lives https://t.co/CjeyIHKN5r #health #feedly",research,Thu May 04 09:33:43 +0000 2017
1,20,-0.7999999999999999,RT @eleynamatthews: Seriously stupid https://t.co/lj8BvdVOVq,Infection source,Thu May 04 09:35:52 +0000 2017
2,20,0.0625,"Oh gosh, apparently Brazil is so backward they are still allowed to have scientists! https://t.co/e37OY5RsdP",research,Thu May 04 09:36:23 +0000 2017
3,20,0.0,"RT @kunalthedreamer: Impact of temperature on transmission of Zika, dengue, and chikungunya using mechanistic models… ",travel,Thu May 04 09:36:30 +0000 2017
4,20,0.0,"The elusive Mosquito for Macbook #mosquito #virus #Zika #biology
https://t.co/6PwKWYEGF1",social media,Thu May 04 09:37:48 +0000 2017
5,20,0.0,Brazilian scientists break genetic code of Zika protein - https://t.co/6bAhSXIoK0 https://t.co/SuJamF8AgK via @SciDevNet,research,Thu May 04 09:38:08 +0000 2017
6,20,0.0,"Researchers advance low-cost, low-tech Zika virus surveillance tool https://t.co/rZOu4Fu9vZ https://t.co/O6RwtnFWnQ",research,Thu May 04 09:39:01 +0000 2017
7,20,0.0,RT @fhi360research: Brazilian researchers break genetic code of #Zika protein https://t.co/BCnw3j7FTv via @NatureComms findings in @SciDevN…,research,Thu May 04 09:39:33 +0000 2017
8,20,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 09:40:23 +0000 2017
9,20,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus | https://t.co/TnZwGFy3lD,Infection source,Thu May 04 09:41:00 +0000 2017
10,20,0.0,RT @ChelseaClinton: Helpful resource for parents &amp; teachers to help teach kids about how to protect themselves from mosquito-borne dise… ,children,Thu May 04 09:41:24 +0000 2017
11,20,-0.125,RT @scienmag: Novel compound blocks replication of Zika and other viruses https://t.co/K5Sfj9JrzN,cost,Thu May 04 09:41:50 +0000 2017
12,20,-0.038461538461538464,Neato. Maybe next we can infect mosquitoes with parasites and turn them loose. https://t.co/6mO85T3ysQ,Infection source,Thu May 04 09:42:23 +0000 2017
13,20,0.0,"Zika in Brazil: One Disease, Two Very Different Lives https://t.co/5A5nAvfnr2 #health #feedly",research,Thu May 04 09:43:44 +0000 2017
14,20,0.0,RT @fhi360research: Brazilian researchers break genetic code of #Zika protein https://t.co/BCnw3j7FTv via @NatureComms findings in @SciDevN…,research,Thu May 04 09:45:07 +0000 2017
15,20,0.0,"RT @vinylcuttr: The elusive Mosquito for Macbook #mosquito #virus #Zika #biology
https://t.co/6PwKWYEGF1",social media,Thu May 04 09:45:17 +0000 2017
16,20,0.6,RT @infravec2: Build your own #Zika Prevention Kit @CDC_NCEZID https://t.co/13INASi2LA,travel,Thu May 04 09:45:33 +0000 2017
17,20,0.0,How the zombie apocolycle started. https://t.co/TQMavVfEeT,social media,Thu May 04 09:46:25 +0000 2017
18,20,0.0,RT @L_VdBossche: Brazilian scientists break genetic code of Zika protein - https://t.co/6bAhSXIoK0 https://t.co/SuJamF8AgK via @SciDevNet,research,Thu May 04 09:47:04 +0000 2017
19,20,0.2,Idk if it wants for Zika vaccines isn’t a problem without climate change.,research,Thu May 04 09:51:15 +0000 2017
20,20,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/xydsAJxm4w via the @FoxNews Android app,Infection source,Thu May 04 09:51:18 +0000 2017
21,20,0.0,"As Zika Season Approaches, States Step Up EffortsTo Combat Virus https://t.co/Z0zU1oC7Py #health #feedly",research,Thu May 04 09:51:50 +0000 2017
22,20,0.0,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/vu3GF1V2Yp",Infection source,Thu May 04 09:52:04 +0000 2017
23,20,0.0,#Florida unleashes male #mosquitoes to fight #Zika https://t.co/1IokZhcUxH #world #aedisagypti #americans,Infection source,Thu May 04 09:52:16 +0000 2017
24,20,0.0,RT @foxandfriends: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/j375QSiaHy,Infection source,Thu May 04 09:52:55 +0000 2017
25,20,0.0,"Tom Frieden. CDC chief, to visit Puerto Rico to address Zika virus crisis #PuertoRico #PuertoRico… https://t.co/5jXhUAEDYv",research,Thu May 04 09:53:49 +0000 2017
26,20,0.2333333333333333,The latest Health Professionals Daily! https://t.co/AnoRHyMwQ7 Thanks to @CoachNomad @NursingTimes @RamblersNicky #rsgb #zika,Infection source,Thu May 04 09:56:42 +0000 2017
27,20,0.0,Dorothea Bozicolona-Volpe reveals her 15 shades of #innovation: from healthcare's Zika app to #drones… https://t.co/QOxtwhZFrb,Infection source,Thu May 04 09:57:32 +0000 2017
28,20,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus |  https://t.co/K1sXVJRwjm,Infection source,Thu May 04 09:58:46 +0000 2017
29,20,0.0,@ResearchKY from @MosquitoMate continues to receive national media attention for Zeka work. #KYINLEX @LocateinLex https://t.co/0lVUdu4KNg,research,Thu May 04 09:59:04 +0000 2017
30,20,0.25,@RealJamesWoods It would be more productive to just strangle each Zika-carrying mosquito with a tiny rope.,research,Thu May 04 09:59:05 +0000 2017
0,21,0.0,"Researchers advance low-cost, low-tech Zika virus surveillance tool  #Medicine https://t.co/wF3tvPqYt1",research,Thu May 04 10:00:09 +0000 2017
1,21,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 10:00:45 +0000 2017
2,21,0.0,AXL-Mediated Productive Infection of Human Endothelial Cells by Zika Virus. https://t.co/FtgZSaCYbu,travel,Thu May 04 10:00:48 +0000 2017
3,21,0.0,RT @ChelseaClinton: Helpful resource for parents &amp; teachers to help teach kids about how to protect themselves from mosquito-borne dise… ,children,Thu May 04 10:02:46 +0000 2017
4,21,0.13636363636363635,New #PNAS #research: #computational #modeling of #Zika spread in the Americas @CIDIDteam @alexvespi… https://t.co/tLyV5IDg47,social media,Thu May 04 10:02:51 +0000 2017
5,21,0.0,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/m9fFvZTW3J",Infection source,Thu May 04 10:04:38 +0000 2017
6,21,0.0,&gt;&gt; Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus | Fox News https://t.co/Pxv8Xe0J7M,Infection source,Thu May 04 10:05:24 +0000 2017
7,21,0.0,Were Talking @facebook @JamesComeyFBI a #Zika warning in the keys and @JohnOates joins the show ALL TODAY https://t.co/cvzR2VyhNE,children,Thu May 04 10:06:02 +0000 2017
8,21,0.0,RT @L_VdBossche: Brazilian scientists break genetic code of Zika protein - https://t.co/6bAhSXIoK0 https://t.co/SuJamF8AgK via @SciDevNet,research,Thu May 04 10:06:23 +0000 2017
9,21,0.25,"RT @ZIKAlliance: READ the FIRST issue of @ZIKAlliance Newsletter  https://t.co/wY3MOF5DEI  for #updates on #meetings, #events, #publication…",others,Thu May 04 10:07:03 +0000 2017
10,21,0.0,"If you've been to a Zika impacted area, doctors say men need to wait 6 months &amp; women 8 weeks before getting pregnant.🤰More on @wsls at 6:35",others,Thu May 04 10:08:12 +0000 2017
11,21,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 10:09:37 +0000 2017
12,21,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 10:10:22 +0000 2017
13,21,0.0,Florida Unleashes Male Mosquitoes To Fight Zika - https://t.co/HnV8o2a4HL https://t.co/Qyvssz0zrH,Infection source,Thu May 04 10:10:26 +0000 2017
14,21,0.3333333333333333,"Can forgotten rubella children of the '60s hold clue for Zika babies?

Pregnant women infected with the rubella  https://t.co/kuvAuQkOWQ",Infection source,Thu May 04 10:11:10 +0000 2017
15,21,-0.07692307692307693,PREPARING FOR BATTLE  Bacteria-laden mosquitoes let loose in Fla. to fight Zika - https://t.co/XvXTBmB534,others,Thu May 04 10:12:30 +0000 2017
16,21,0.0,Florida unleashes male mosquitoes to fight Zika https://t.co/4vhhm6emSq #World @TodayNGR,Infection source,Thu May 04 10:13:12 +0000 2017
17,21,0.0,Florida unleashes male mosquitoes to fight Zika https://t.co/OZgWQrmLQh https://t.co/WU4GcNMGxU,Infection source,Thu May 04 10:13:25 +0000 2017
18,21,0.0,Florida unleashes male mosquitoes to fight Zika https://t.co/KwQBnc2Dqf https://t.co/Q7MTT3bkiA,Infection source,Thu May 04 10:13:26 +0000 2017
19,21,0.0,Florida unleashes male mosquitoes to fight Zika https://t.co/kT1blP9lml #yemioloyedeblog https://t.co/aG5CRWVjoX,Infection source,Thu May 04 10:13:26 +0000 2017
20,21,0.0,Florida unleashes male mosquitoes to fight Zika https://t.co/UZj8h8oXec https://t.co/rNKrhFT9qx,Infection source,Thu May 04 10:13:26 +0000 2017
21,21,0.0,Florida unleashes male mosquitoes to fight Zika https://t.co/vx1kfA1J06 https://t.co/XEnvyJUAeZ,Infection source,Thu May 04 10:13:29 +0000 2017
22,21,0.0,Florida unleashes male mosquitoes to fight Zika https://t.co/jHdJXxsLNl https://t.co/X9WoLfYQuU,Infection source,Thu May 04 10:13:30 +0000 2017
23,21,0.0,Zika Virus in Pakistan: A Looming Adversity? https://t.co/1aZu9JCT0z #J_Coll_Physicians_Surg_Pak,research,Thu May 04 10:15:04 +0000 2017
24,21,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 10:15:18 +0000 2017
25,21,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 10:17:27 +0000 2017
26,21,0.0,"Researchers advance low-cost, low-tech Zika virus surveillance tool - detecting Zika mosquitos using LAMP https://t.co/8qtTCQmvJS",research,Thu May 04 10:17:51 +0000 2017
27,21,0.0,@Mzolisto_nje Side Sandton Convention Centre nge 18 zika May bhut' wam. Nominated kwakhona for grassroots development yonyaka.,social media,Thu May 04 10:18:02 +0000 2017
28,21,0.0,"Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus
 https://t.co/syym96XYX8",Infection source,Thu May 04 10:18:11 +0000 2017
29,21,0.0,"Researchers advance low-cost, low-tech Zika virus surveillance tool - https://t.co/IerLM054AB https://t.co/TnrAHxptxa",research,Thu May 04 10:19:24 +0000 2017
30,21,0.0,"Thousands of Brazilian families still living with Zika virus, one year on https://t.co/83wLHDGi6r via @FRANCE24",social media,Thu May 04 10:19:50 +0000 2017
0,22,0.0,"Researchers advance low-cost, low-tech #Zika #virus surveillance tool https://t.co/zVJIwGdus1 @ColoradoStateU",research,Thu May 04 10:20:00 +0000 2017
1,22,0.3333333333333333,"RT @CDCtravel: A3: Mosquitoes can hitchhike onboard! Pregnant women should not travel to areas with risk of Zika, even on a cruise. #ZAPzika",cost,Thu May 04 10:20:16 +0000 2017
2,22,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 10:20:40 +0000 2017
3,22,0.0,"#Florida releases 20,000 bacteria-infected mosquitoes to combat #Zika https://t.co/HGZZ1XT3rP",Infection source,Thu May 04 10:21:23 +0000 2017
4,22,0.3333333333333333,"RT @EBrookshierWSLS: If you've been to a Zika impacted area, doctors say men need to wait 6 months &amp; women 8 weeks before getting pregnant.…",others,Thu May 04 10:21:35 +0000 2017
5,22,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 10:21:35 +0000 2017
6,22,0.0,RT @ChelseaClinton: Helpful resource for parents &amp; teachers to help teach kids about how to protect themselves from mosquito-borne dise… ,children,Thu May 04 10:21:56 +0000 2017
7,22,0.0,RT @theMJA: Zika preparation confirms #microcephaly &amp; fetal alcohol spectrum disorder link https://t.co/yuI55HYb7b #MJAInSight… ,research,Thu May 04 10:22:05 +0000 2017
8,22,0.0,#ZikaVirus:Common Questions and Answers - American Family Physician https://t.co/bjz5N5LIPM #Zika #Health,travel,Thu May 04 10:24:59 +0000 2017
9,22,0.0,Researchers identify potential Zika virus target https://t.co/tiZ1IOOTc6 https://t.co/JY1WyS8drA,cost,Thu May 04 10:25:07 +0000 2017
10,22,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 10:25:34 +0000 2017
11,22,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 10:25:52 +0000 2017
12,22,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus | https://t.co/ak3K8754o0,Infection source,Thu May 04 10:25:53 +0000 2017
13,22,0.0,"Florida releases 20,000 bacteria-infected mosquitoes to combat Zika https://t.co/cwe3zGHh6E",Infection source,Thu May 04 10:26:04 +0000 2017
14,22,0.0,Researchers identify potential Zika virus target https://t.co/c4dCWfYcqg #mcgsci,cost,Thu May 04 10:27:00 +0000 2017
15,22,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 10:27:27 +0000 2017
16,22,0.0,RT @AleRissoVazquez: #ZikaVirus:Common Questions and Answers - American Family Physician https://t.co/bjz5N5LIPM #Zika #Health,travel,Thu May 04 10:28:01 +0000 2017
17,22,0.0,Researchers identify potential Zika virus target https://t.co/wQEW8neKlK,cost,Thu May 04 10:28:09 +0000 2017
18,22,0.0,Researchers identify potential #Zika #virus target https://t.co/O74mdhDfxV @@WileyResearch,cost,Thu May 04 10:29:52 +0000 2017
19,22,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus - Fox News https://t.co/MNG3NTgovl,Infection source,Thu May 04 10:29:58 +0000 2017
20,22,0.0,Visual impairment in #children with congenital #Zika syndrome https://t.co/7SJjXtsxx5 #JAAPOS @ELS_Ophthal | #ECM #FAD,research,Thu May 04 10:30:12 +0000 2017
21,22,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 10:31:33 +0000 2017
22,22,0.25,"RT @hzmsazali: Love watching House, wish they made a reboot of it with all the current diseases found today! ie: Zika.",others,Thu May 04 10:32:49 +0000 2017
23,22,0.0,"RT @NaseemMiller: As #Zika Season Nears, States Brace for an End to CDC Funding https://t.co/Mad9EQVJnC via @frontlinepbs",Infection source,Thu May 04 10:34:06 +0000 2017
24,22,0.0,RT @ChelseaClinton: Helpful resource for parents &amp; teachers to help teach kids about how to protect themselves from mosquito-borne dise… ,children,Thu May 04 10:34:29 +0000 2017
25,22,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 10:35:02 +0000 2017
26,22,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/FdAVhIewYE,Infection source,Thu May 04 10:36:08 +0000 2017
27,22,0.0,"RT @FRANCE24: Thousands of Brazilian families still living with Zika virus, one year on https://t.co/79t9SqlodR https://t.co/HvA6KVhW38",social media,Thu May 04 10:38:02 +0000 2017
28,22,0.0,Researchers identify potential Zika virus target https://t.co/50nEFAFeLh,cost,Thu May 04 10:38:24 +0000 2017
29,22,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 10:38:49 +0000 2017
30,22,0.0,Researchers identify potential Zika virus target https://t.co/c4dCWfYcqg #mcgsoc,cost,Thu May 04 10:39:13 +0000 2017
0,23,0.0,RT @foxandfriends: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/j375QSiaHy,Infection source,Thu May 04 10:40:52 +0000 2017
1,23,0.0,Researchers identify potential Zika virus target https://t.co/wJsSgq8il5,cost,Thu May 04 10:41:34 +0000 2017
2,23,0.0625,RT @CDCgov: Mosquito season is almost here! Learn how to prevent #Zika and other diseases with Ready Wrigley!… ,social media,Thu May 04 10:42:52 +0000 2017
3,23,0.0,Researchers identify potential Zika virus target https://t.co/dVTWWTV0il,cost,Thu May 04 10:44:18 +0000 2017
4,23,-0.25,"@CDCgov When you click the orange box in your email to tweet, ""The death rate for African Americans..."" It tweets the wrong url (zika). FYI",Infection source,Thu May 04 10:44:52 +0000 2017
5,23,0.0,Researchers identify potential Zika virus target https://t.co/mbhGpucpj4 https://t.co/O8GnuP3XTA,cost,Thu May 04 10:44:56 +0000 2017
6,23,0.0,RT @ProfOculista: Visual impairment in #children with congenital #Zika syndrome https://t.co/7SJjXtsxx5 #JAAPOS @ELS_Ophthal | #ECM #FAD,research,Thu May 04 10:45:22 +0000 2017
7,23,0.0,RT @physorg_health: Researchers identify potential #Zika #virus target https://t.co/O74mdhDfxV @@WileyResearch,research,Thu May 04 10:45:27 +0000 2017
8,23,-0.16666666666666666,"RT @garyfromteenmom: literally anyone: hi
me: do u know where i can get zika virus in 20 minutes or less",Infection source,Thu May 04 10:46:29 +0000 2017
9,23,0.0,Researchers identify potential Zika virus target https://t.co/VLSjEKcc63,cost,Thu May 04 10:47:07 +0000 2017
10,23,0.0,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/vu3GF1V2Yp",Infection source,Thu May 04 10:48:51 +0000 2017
11,23,0.0,Florida unleashes male mosquitoes to fight Zika https://t.co/OfkcX53glN,Infection source,Thu May 04 10:50:00 +0000 2017
12,23,0.0,RT @scienmag: Researchers identify potential Zika virus target https://t.co/VLSjEKcc63,cost,Thu May 04 10:50:11 +0000 2017
13,23,0.0,"Research team advances low-cost, low-tech Zika virus surveillance tool",research,Thu May 04 10:50:16 +0000 2017
14,23,0.1,How #WhatsApp Provided Early Warning for the Zika Outbreak #WhatsApp https://t.co/EyxOZfF6e3,cost,Thu May 04 10:50:20 +0000 2017
15,23,0.0,Florida unleashes male mosquitoes to fight Zika https://t.co/f7icm0DNFi,Infection source,Thu May 04 10:50:21 +0000 2017
16,23,0.0,RT @scienmag: Researchers identify potential Zika virus target https://t.co/VLSjEKcc63,cost,Thu May 04 10:52:14 +0000 2017
17,23,0.0,"Tom Frieden. CDC chief, to visit Puerto Rico to address Zika virus crisis #PuertoRico #PuertoRico https://t.co/vCYQYPYM18 #puertorico",research,Thu May 04 10:52:17 +0000 2017
18,23,0.0,holy…! do you see the same as me?🍑👅 https://t.co/U6pLkSmKK5,travel,Thu May 04 10:53:06 +0000 2017
19,23,0.0,"Tom Frieden. CDC chief, to visit Puerto Rico to address Zika virus crisis #PuertoRico #PuertoRico https://t.co/PO8vHYQ1XQ",research,Thu May 04 10:53:20 +0000 2017
20,23,0.2333333333333333,The latest The Fetalgroup Daily! https://t.co/k9t5OzxE7C Thanks to @AEV_Vacunas @IntraMednet #zapzika #zika,social media,Thu May 04 10:53:20 +0000 2017
21,23,0.0,Researchers identify potential Zika virus target https://t.co/Tuunqgxqp5 via @skinnergj,cost,Thu May 04 10:53:28 +0000 2017
22,23,0.0,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/vu3GF1V2Yp",Infection source,Thu May 04 10:53:52 +0000 2017
23,23,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/Sg3cb1L1Hs https://t.co/WZOy0JA5KR,Infection source,Thu May 04 10:54:29 +0000 2017
24,23,0.0,#UASInternationalTripSupport Disinfection at Hong Kong for Aircraft from Zika Infected Areas. Read Blog: https://t.co/qpyhSsH82o,cost,Thu May 04 10:57:17 +0000 2017
25,23,0.1,"A speedy, sensitive, and low-cost detection test for Zika virus - Outbreak News Today https://t.co/jAiPL70SdZ",research,Thu May 04 10:58:22 +0000 2017
26,23,0.1,"RT @bactiman63: A speedy, sensitive, and low-cost detection test for Zika virus - Outbreak News Today https://t.co/jAiPL70SdZ",research,Thu May 04 10:58:40 +0000 2017
27,23,0.0,RT @ChelseaClinton: Helpful resource for parents &amp; teachers to help teach kids about how to protect themselves from mosquito-borne dise… ,children,Thu May 04 10:59:08 +0000 2017
28,23,0.1,"RT @bactiman63: A speedy, sensitive, and low-cost detection test for Zika virus - Outbreak News Today https://t.co/jAiPL70SdZ",research,Thu May 04 11:00:26 +0000 2017
29,23,0.0,#CureTheBite #ZikaCured  A suspected case of Zika virus has health officials urging a western #Ohio neighborhood... https://t.co/G53q5HDJcw,cost,Thu May 04 11:00:35 +0000 2017
30,23,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 11:01:34 +0000 2017
0,24,0.1,How #WhatsApp Provided Early Warning for the Zika Outbreak #WhatsApp https://t.co/KO4o4s6KEt,cost,Thu May 04 11:02:45 +0000 2017
1,24,0.0,"As Zika season approaches, states step up efforts to combat virus #ZikaVirus https://t.co/EysLMXALTt",social media,Thu May 04 11:04:14 +0000 2017
2,24,0.0,"As Zika season approaches, states step up efforts to combat virus #ZikaVirus https://t.co/zps5ITn8We",social media,Thu May 04 11:04:14 +0000 2017
3,24,0.0,"As Zika season approaches, states step up efforts to combat virus #ZikaVirus https://t.co/RoYCD6FB3y",social media,Thu May 04 11:04:15 +0000 2017
4,24,0.13333333333333333,"A speedy, sensitive, and low-cost detection test for Zika virus https://t.co/THTv6NUcuc #outbreak #news

A fast, highly sensitive, and ine…",research,Thu May 04 11:04:18 +0000 2017
5,24,0.0,RT @CNN: Florida releases thousands of mosquitoes infected with bacteria intended to control Zika-transmitting Aedes aegypti… ,travel,Thu May 04 11:04:47 +0000 2017
6,24,0.0,"#Florida releases 20,000 bacteria-infected mosquitoes to combat #Zika https://t.co/tjN3d2tHdJ",Infection source,Thu May 04 11:04:56 +0000 2017
7,24,0.13333333333333333,"#plague A speedy, sensitive, and low-cost detection test for Zika virus https://t.co/THTv6NUcuc

A fast, highly sensitive, and inexpensive…",research,Thu May 04 11:05:02 +0000 2017
8,24,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 11:05:38 +0000 2017
9,24,0.0,RT @foxandfriends: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/j375QSiaHy,Infection source,Thu May 04 11:05:44 +0000 2017
10,24,0.1,"RT @bactiman63: A speedy, sensitive, and low-cost detection test for Zika virus - Outbreak News Today https://t.co/jAiPL70SdZ",research,Thu May 04 11:08:11 +0000 2017
11,24,0.0,Woke up to some ass shots zika Imkita https://t.co/QFH5zx9e8L,children,Thu May 04 11:08:29 +0000 2017
12,24,-0.45,"@AseefaBZ @AAliZardari Sorry ab no bari look at the situation of the Karachi and sindh. Garbage, broken streets den… https://t.co/Xdpb4YdpUc",social media,Thu May 04 11:09:31 +0000 2017
13,24,0.0,RT @Ay0kunnu: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/FdAVhIewYE,Infection source,Thu May 04 11:10:05 +0000 2017
14,24,0.4125,RT @Hygieia2016: The latest The Zika Advice Paper! https://t.co/QLiDieCQ4v Thanks to @heidi5969 @AfroMedic_ #zika #odebrecht,travel,Thu May 04 11:10:07 +0000 2017
15,24,0.4125,RT @Hygieia2016: The latest The Zika Advice Paper! https://t.co/pBXJywz6fg Thanks to @heidi5969 @khanimambobar @AfroMedic_ #antimicrobialre…,travel,Thu May 04 11:10:13 +0000 2017
16,24,0.13636363636363635,RT @NVICLoeDown: New Report Questions Causal Link Between Zika and Microcephaly  https://t.co/a13Ch6iGBO,research,Thu May 04 11:10:22 +0000 2017
17,24,-0.4,"@SpeakerRyan So you pull the rug from under people by giving them a poor, costly plan.  Do you have Zika?",children,Thu May 04 11:10:34 +0000 2017
18,24,0.1,"RT @bactiman63: A speedy, sensitive, and low-cost detection test for Zika virus - Outbreak News Today https://t.co/jAiPL70SdZ",research,Thu May 04 11:10:45 +0000 2017
19,24,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 11:10:54 +0000 2017
20,24,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 11:11:16 +0000 2017
21,24,0.0,@pompeyladinCT @daleizcrazy @SpeakerRyan No vetting of your healthcare plan why the RUSh?!? ACA protections for can… https://t.co/IDOKGIgsi8,social media,Thu May 04 11:11:55 +0000 2017
22,24,0.0,"Researchers advance low-cost, low-tech Zika virus surveillance tool https://t.co/3FBVaVSffK via @billballentine #ScienceNews",research,Thu May 04 11:13:10 +0000 2017
23,24,0.1,Zika 101 What We Know So Far About The Zika Virus  https://t.co/gcEwGQe5xc,social media,Thu May 04 11:13:29 +0000 2017
24,24,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 11:13:50 +0000 2017
25,24,0.0,RT @scienmag: Researchers identify potential Zika virus target https://t.co/VLSjEKcc63,cost,Thu May 04 11:15:10 +0000 2017
26,24,0.0,RT @CDCtravel: Join the #ZAPzika chat TODAY at 1pm ET! https://t.co/254E041cv7,cost,Thu May 04 11:15:21 +0000 2017
27,24,0.0,RT @UMCVD: #Zika-affected births in Puerto Rico #puertorico @zikavirusnet #ZikaVirus #Health #healthcare @UMmedschool https://t.co/6oKJElVO…,Infection source,Thu May 04 11:15:28 +0000 2017
28,24,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus via the @FoxNews App https://t.co/X0HBTKzYSJ,Infection source,Thu May 04 11:15:33 +0000 2017
29,24,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus via the @FoxNews App https://t.co/7touwkCfLM,Infection source,Thu May 04 11:15:34 +0000 2017
30,24,0.0,Morning Zika https://t.co/HeQR49AuMn,cost,Thu May 04 11:15:35 +0000 2017
0,25,0.0,RT @CDCtravel: A1: Check for your travel destination with CDC’s interactive #Zika map https://t.co/LnnxzGzbaD #ZAPzika https://t.co/ypoal7Z…,travel,Thu May 04 11:15:44 +0000 2017
1,25,0.0,RT @foxandfriends: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/j375QSiaHy,Infection source,Thu May 04 11:16:04 +0000 2017
